
 Low-frequency dielectric function
  256.000000                  2.405531098738E+00             2.793921320597E-03
  256.500000                  2.414788325385E+00             2.760547431932E-03
  257.000000                  2.423935275776E+00             2.727752521335E-03
  257.500000                  2.432973857618E+00             2.695523342611E-03
  258.000000                  2.441905935092E+00             2.663847025832E-03
  258.500000                  2.450733330095E+00             2.632711064583E-03
  259.000000                  2.459457823420E+00             2.602103303718E-03
  259.500000                  2.468081155918E+00             2.572011927587E-03
  260.000000                  2.476605029604E+00             2.542425448720E-03
  260.500000                  2.485031108733E+00             2.513332696958E-03
  261.000000                  2.493361020844E+00             2.484722808991E-03
  261.500000                  2.501596357760E+00             2.456585218301E-03
  262.000000                  2.509738676567E+00             2.428909645489E-03
  262.500000                  2.517789500552E+00             2.401686088966E-03
  263.000000                  2.525750320115E+00             2.374904815989E-03
  263.500000                  2.533622593650E+00             2.348556354046E-03
  264.000000                  2.541407748400E+00             2.322631482546E-03
  264.500000                  2.549107181280E+00             2.297121224826E-03
  265.000000                  2.556722259682E+00             2.272016840453E-03
  265.500000                  2.564254322245E+00             2.247309817803E-03
  266.000000                  2.571704679610E+00             2.222991866910E-03
  266.500000                  2.579074615143E+00             2.199054912582E-03
  267.000000                  2.586365385645E+00             2.175491087759E-03
  267.500000                  2.593578222029E+00             2.152292727108E-03
  268.000000                  2.600714329988E+00             2.129452360852E-03
  268.500000                  2.607774890631E+00             2.106962708813E-03
  269.000000                  2.614761061111E+00             2.084816674674E-03
  269.500000                  2.621673975224E+00             2.063007340427E-03
  270.000000                  2.628514743997E+00             2.041527961036E-03
  270.500000                  2.635284456255E+00             2.020371959265E-03
  271.000000                  2.641984179172E+00             1.999532920703E-03
  271.500000                  2.648614958806E+00             1.979004588948E-03
  272.000000                  2.655177820618E+00             1.958780860963E-03
  272.500000                  2.661673769974E+00             1.938855782584E-03
  273.000000                  2.668103792637E+00             1.919223544193E-03
  273.500000                  2.674468855239E+00             1.899878476520E-03
  274.000000                  2.680769905743E+00             1.880815046603E-03
  274.500000                  2.687007873892E+00             1.862027853871E-03
  275.000000                  2.693183671642E+00             1.843511626364E-03
  275.500000                  2.699298193584E+00             1.825261217075E-03
  276.000000                  2.705352317360E+00             1.807271600417E-03
  276.500000                  2.711346904054E+00             1.789537868802E-03
  277.000000                  2.717282798585E+00             1.772055229332E-03
  277.500000                  2.723160830084E+00             1.754819000601E-03
  278.000000                  2.728981812258E+00             1.737824609597E-03
  278.500000                  2.734746543747E+00             1.721067588706E-03
  279.000000                  2.740455808471E+00             1.704543572814E-03
  279.500000                  2.746110375967E+00             1.688248296493E-03
